pdf_page,printed_page,block_order,text,clean_text,bbox,bbox_normalized
726,711,15,21:22; 32:4; 40:15; 53:6; 57:4,21:22; 32:4; 40:15; 53:6; 57:4,"[337.89, 494.479, 474.2, 504.506]","[0.652423, 0.69187, 0.915621, 0.705898]"
726,711,15,humans given 4:153; 11:96: 17:33;,humans given 4:153; 11:96: 17:33;,"[337.89, 504.506, 474.2, 514.532]","[0.652423, 0.705898, 0.915621, 0.719927]"
726,711,15,18:84; 28:35; 40:23; 51:38; 55:33,18:84; 28:35; 40:23; 51:38; 55:33,"[337.89, 514.532, 474.2, 524.558]","[0.652423, 0.719927, 0.915621, 0.733955]"
726,711,15,Satan’s 2:30; 16:100; 36:60,Satan’s 2:30; 16:100; 36:60,"[337.89, 524.558, 474.2, 534.584]","[0.652423, 0.733955, 0.915621, 0.747984]"
726,711,15,Avenging 16:126; 17:33; 22:60; 42:41,Avenging 16:126; 17:33; 22:60; 42:41,"[337.89, 534.584, 474.2, 544.61]","[0.652423, 0.747984, 0.915621, 0.762012]"
726,711,15,Azar 6:74,Azar 6:74,"[337.89, 544.61, 474.2, 554.636]","[0.652423, 0.762012, 0.915621, 0.776041]"
726,711,16,"belief in 2:177,285; 4:136","belief in 2:177,285; 4:136","[199.69, 546.752, 332.35, 556.43]","[0.385576, 0.765009, 0.641726, 0.77855]"
726,711,16,creation of man 2:30-34; 7:11;,creation of man 2:30-34; 7:11;,"[199.69, 556.43, 332.35, 566.107]","[0.385576, 0.77855, 0.641726, 0.792091]"
726,711,16,15:28-30; 17:61; 18:50; 20:116;,15:28-30; 17:61; 18:50; 20:116;,"[199.69, 566.107, 332.35, 575.785]","[0.385576, 0.792091, 0.641726, 0.805631]"
726,711,16,38:71-73,38:71-73,"[199.69, 575.785, 332.35, 585.462]","[0.385576, 0.805631, 0.641726, 0.819172]"
726,711,16,disbelievers demand to see 2:210;,disbelievers demand to see 2:210;,"[199.69, 585.462, 332.35, 595.14]","[0.385576, 0.819172, 0.641726, 0.832713]"
726,711,16,"6:111,158; 15:7-8; 17:92; 23:24;","6:111,158; 15:7-8; 17:92; 23:24;","[199.69, 595.14, 332.35, 604.817]","[0.385576, 0.832713, 0.641726, 0.846253]"
726,711,16,25:21; 41:14; 43:53-60,25:21; 41:14; 43:53-60,"[199.69, 604.817, 332.35, 614.495]","[0.385576, 0.846253, 0.641726, 0.859794]"
726,711,16,drive winds 77:1-4,drive winds 77:1-4,"[199.69, 614.495, 332.35, 624.172]","[0.385576, 0.859794, 0.641726, 0.873335]"
726,711,16,"enemies of opposers 2:98,161; 3:87","enemies of opposers 2:98,161; 3:87","[199.69, 624.172, 332.35, 633.85]","[0.385576, 0.873335, 0.641726, 0.886875]"
726,711,16,guards 6:61; 13:11; 72:8; 82:10; 86:4,guards 6:61; 13:11; 72:8; 82:10; 86:4,"[199.69, 633.85, 332.35, 643.527]","[0.385576, 0.886875, 0.641726, 0.900416]"
726,711,16,in hereafter 21:103; 25:22-25; 34:40,in hereafter 21:103; 25:22-25; 34:40,"[199.69, 643.527, 332.35, 653.205]","[0.385576, 0.900416, 0.641726, 0.913956]"
726,711,16,-41; 37:1; 39:75; 66:6; 69:17; 74:31;,-41; 37:1; 39:75; 66:6; 69:17; 74:31;,"[199.69, 653.205, 332.35, 662.882]","[0.385576, 0.913956, 0.641726, 0.927497]"
726,711,16,78:38; 89:22,78:38; 89:22,"[199.69, 662.882, 332.35, 672.56]","[0.385576, 0.927497, 0.641726, 0.941038]"
726,711,16,idolization of & calling them God’s,idolization of & calling them God’s,"[199.69, 672.56, 332.35, 682.237]","[0.385576, 0.941038, 0.641726, 0.954578]"
726,711,17,B,B,"[337.791, 554.354, 477.791, 565.366]","[0.652232, 0.775645, 0.922555, 0.791053]"
726,711,17,"Baby, see Infants","Baby, see Infants","[337.791, 565.366, 477.791, 576.377]","[0.652232, 0.791053, 0.922555, 0.806461]"
726,711,17,Backbiting 49:12; 68:11; 104:1,Backbiting 49:12; 68:11; 104:1,"[337.791, 576.377, 477.791, 587.389]","[0.652232, 0.806461, 0.922555, 0.821868]"
726,711,17,"Badr, battle of 3:121-124","Badr, battle of 3:121-124","[337.791, 587.389, 477.791, 598.401]","[0.652232, 0.821868, 0.922555, 0.837276]"
726,711,17,"Banishment, 5:33; 20:97","Banishment, 5:33; 20:97","[337.791, 598.401, 477.791, 609.413]","[0.652232, 0.837276, 0.922555, 0.852683]"
726,711,17,Basmalah 1:1; 6:118; 9:0; 11:41; 27:30,Basmalah 1:1; 6:118; 9:0; 11:41; 27:30,"[337.791, 609.413, 477.791, 620.425]","[0.652232, 0.852683, 0.922555, 0.868091]"
726,711,17,Battles,Battles,"[337.791, 620.425, 477.791, 631.436]","[0.652232, 0.868091, 0.922555, 0.883499]"
726,711,18,"tested 2:124,131; 6:74; 19:48-49;","tested 2:124,131; 6:74; 19:48-49;","[37.2, 632.052, 171.9, 641.78]","[0.071829, 0.88436, 0.331917, 0.897971]"
726,711,18,37:102-108,37:102-108,"[37.2, 641.78, 171.9, 651.508]","[0.071829, 0.897971, 0.331917, 0.911583]"
726,711,18,"Abrogation 2:106,187; 3:50; 6:115;","Abrogation 2:106,187; 3:50; 6:115;","[37.2, 651.508, 171.9, 661.236]","[0.071829, 0.911583, 0.331917, 0.925194]"
726,711,19,of Badr 3:121-124,of Badr 3:121-124,"[337.55, 633.253, 456.038, 643.337]","[0.651767, 0.886041, 0.880552, 0.90015]"
726,711,19,of Hunayn 9:25,of Hunayn 9:25,"[337.55, 643.337, 456.038, 653.42]","[0.651767, 0.90015, 0.880552, 0.914258]"
726,711,19,of the Allies 33:9,of the Allies 33:9,"[337.55, 653.42, 456.038, 663.504]","[0.651767, 0.914258, 0.880552, 0.928367]"
726,711,19,Bearing witness 3:86; 4:135; 5:8;,Bearing witness 3:86; 4:135; 5:8;,"[337.55, 663.504, 456.038, 673.587]","[0.651767, 0.928367, 0.880552, 0.942476]"
726,711,20,13:39; 16:101; 18:27; 78:37,13:39; 16:101; 18:27; 78:37,"[37.109, 663.002, 171.581, 671.944]","[0.071653, 0.927665, 0.331301, 0.940176]"
726,711,20,"Abuse of scripture 7:28,32-33,37,53,","Abuse of scripture 7:28,32-33,37,53,","[37.109, 671.944, 171.581, 680.886]","[0.071653, 0.940176, 0.331301, 0.952688]"
726,711,21,6:152; 7:172; 25:72; 63:1,6:152; 7:172; 25:72; 63:1,"[348.35, 675.537, 435.75, 683.537]","[0.67262, 0.945204, 0.841379, 0.956398]"
727,712,1,Becca 3:96,Becca 3:96,"[38.299, 16.451, 107.498, 26.984]","[0.073951, 0.023018, 0.207565, 0.037756]"
727,712,1,Bee 16:68-69,Bee 16:68-69,"[38.299, 26.984, 107.498, 37.518]","[0.073951, 0.037756, 0.207565, 0.052494]"
727,712,1,"Begging 2:177,273","Begging 2:177,273","[38.299, 37.518, 107.498, 48.051]","[0.073951, 0.052494, 0.207565, 0.067232]"
727,712,1,Belief,Belief,"[38.299, 48.051, 107.498, 58.584]","[0.073951, 0.067232, 0.207565, 0.08197]"
727,712,2,Capital 2:279-280,Capital 2:279-280,"[188.05, 16.835, 324.7, 27.541]","[0.363101, 0.023555, 0.626955, 0.038535]"
727,712,2,Capital punishment 2:178-179; 5:32,Capital punishment 2:178-179; 5:32,"[188.05, 27.541, 324.7, 38.247]","[0.363101, 0.038535, 0.626955, 0.053515]"
727,712,2,"Captives 2:85; 4:24; 8:67,70; 33:26;","Captives 2:85; 4:24; 8:67,70; 33:26;","[188.05, 38.247, 324.7, 48.953]","[0.363101, 0.053515, 0.626955, 0.068495]"
727,712,2,47:4; 60:10; 76:8,47:4; 60:10; 76:8,"[188.05, 48.953, 324.7, 59.66]","[0.363101, 0.068495, 0.626955, 0.083475]"
727,712,2,"Caravan 5:96; 8:42; 12:10,19,70,82,94","Caravan 5:96; 8:42; 12:10,19,70,82,94","[188.05, 59.66, 324.7, 70.366]","[0.363101, 0.083475, 0.626955, 0.098455]"
727,712,2,"Cattle 6:144,146; 39:6","Cattle 6:144,146; 39:6","[188.05, 70.366, 324.7, 81.072]","[0.363101, 0.098455, 0.626955, 0.113435]"
727,712,2,"Cave, people of the 18:9-26","Cave, people of the 18:9-26","[188.05, 81.072, 324.7, 91.778]","[0.363101, 0.113435, 0.626955, 0.128415]"
727,712,2,"Certainty, attaining 2:118; 6:75;","Certainty, attaining 2:118; 6:75;","[188.05, 91.778, 324.7, 102.484]","[0.363101, 0.128415, 0.626955, 0.143395]"
727,712,3,"demands of 2:55,61; 4:153","demands of 2:55,61; 4:153","[336.35, 17.052, 481.5, 26.957]","[0.64945, 0.023859, 0.929716, 0.037718]"
727,712,3,delivered 2:49-50; 7:128-138; 10:75,delivered 2:49-50; 7:128-138; 10:75,"[336.35, 26.957, 481.5, 36.862]","[0.64945, 0.037718, 0.929716, 0.051577]"
727,712,3,93; 17:101-103; 20:47-80; 26:10-,93; 17:101-103; 20:47-80; 26:10-,"[336.35, 36.862, 481.5, 46.767]","[0.64945, 0.051577, 0.929716, 0.065436]"
727,712,3,66; 44:17-33,66; 44:17-33,"[336.35, 46.767, 481.5, 56.672]","[0.64945, 0.065436, 0.929716, 0.079295]"
727,712,3,disbelievers cursed 2:88-90; 5:78-80,disbelievers cursed 2:88-90; 5:78-80,"[336.35, 56.672, 481.5, 66.578]","[0.64945, 0.079295, 0.929716, 0.093154]"
727,712,3,"exhorted 2:40-48,122","exhorted 2:40-48,122","[336.35, 66.578, 481.5, 76.483]","[0.64945, 0.093154, 0.929716, 0.107014]"
727,712,3,given holy land 5:21-26; 17:104,given holy land 5:21-26; 17:104,"[336.35, 76.483, 481.5, 86.388]","[0.64945, 0.107014, 0.929716, 0.120873]"
727,712,3,heifer 2:67-74,heifer 2:67-74,"[336.35, 86.388, 481.5, 96.293]","[0.64945, 0.120873, 0.929716, 0.134732]"
727,712,3,miracles to 2:211; 7:160; 20:80;,miracles to 2:211; 7:160; 20:80;,"[336.35, 96.293, 481.5, 106.198]","[0.64945, 0.134732, 0.929716, 0.148591]"
727,712,3,26:63; 44:33,26:63; 44:33,"[336.35, 106.198, 481.5, 116.103]","[0.64945, 0.148591, 0.929716, 0.16245]"
727,712,3,"persecution of 7:127,167; 17:4-7;","persecution of 7:127,167; 17:4-7;","[336.35, 116.103, 481.5, 126.008]","[0.64945, 0.16245, 0.929716, 0.176309]"
727,712,3,20:47; 44:30,20:47; 44:30,"[336.35, 126.008, 481.5, 135.913]","[0.64945, 0.176309, 0.929716, 0.190168]"
727,712,3,prohibitions for 3:93; 4:160; 7:166,prohibitions for 3:93; 4:160; 7:166,"[336.35, 135.913, 481.5, 145.818]","[0.64945, 0.190168, 0.929716, 0.204027]"
727,712,3,"prophecy 17:4-7,104","prophecy 17:4-7,104","[336.35, 145.818, 481.5, 155.723]","[0.64945, 0.204027, 0.929716, 0.217886]"
727,712,3,Quran for 7:157; 26:197; 27:76,Quran for 7:157; 26:197; 27:76,"[336.35, 155.723, 481.5, 165.628]","[0.64945, 0.217886, 0.929716, 0.231745]"
727,712,3,"rebel 2:83; 4:156,161; 5:21-26; 61:5","rebel 2:83; 4:156,161; 5:21-26; 61:5","[336.35, 165.628, 481.5, 175.533]","[0.64945, 0.231745, 0.929716, 0.245604]"
727,712,3,"reject subsequent guidance 2:87,","reject subsequent guidance 2:87,","[336.35, 175.533, 481.5, 185.438]","[0.64945, 0.245604, 0.929716, 0.259463]"
727,712,3,"89-91,101; 3:49-52; 5:81,110; 43:59;","89-91,101; 3:49-52; 5:81,110; 43:59;","[336.35, 185.438, 481.5, 195.344]","[0.64945, 0.259463, 0.929716, 0.273322]"
727,712,3,"61:6,14","61:6,14","[336.35, 195.344, 481.5, 205.249]","[0.64945, 0.273322, 0.929716, 0.287182]"
727,712,3,Sabbath 2:65; 4:154; 7:163,Sabbath 2:65; 4:154; 7:163,"[336.35, 205.249, 481.5, 215.154]","[0.64945, 0.287182, 0.929716, 0.301041]"
727,712,3,Saul appointed 2:246-251,Saul appointed 2:246-251,"[336.35, 215.154, 481.5, 225.059]","[0.64945, 0.301041, 0.929716, 0.3149]"
727,712,3,in Sinai 2:57-61; 7:160-162,in Sinai 2:57-61; 7:160-162,"[336.35, 225.059, 481.5, 234.964]","[0.64945, 0.3149, 0.929716, 0.328759]"
727,712,3,"Torah given to 2:53,87; 17:2;","Torah given to 2:53,87; 17:2;","[336.35, 234.964, 481.5, 244.869]","[0.64945, 0.328759, 0.929716, 0.342618]"
727,712,3,32:23; 40:53-54,32:23; 40:53-54,"[336.35, 244.869, 481.5, 254.774]","[0.64945, 0.342618, 0.929716, 0.356477]"
727,712,3,"Christ see Jesus, Messiah","Christ see Jesus, Messiah","[336.35, 254.774, 481.5, 264.679]","[0.64945, 0.356477, 0.929716, 0.370336]"
727,712,3,Christians,Christians,"[336.35, 264.679, 481.5, 274.584]","[0.64945, 0.370336, 0.929716, 0.384195]"
727,712,4,"basic requirements 2:3-4,62,177,186","basic requirements 2:3-4,62,177,186","[38.89, 60.401, 183.689, 70.208]","[0.075092, 0.084512, 0.35468, 0.098234]"
727,712,4,"208,285; 27:67","208,285; 27:67","[38.89, 70.208, 183.689, 80.014]","[0.075092, 0.098234, 0.35468, 0.111955]"
727,712,4,in hereafter 27:67,in hereafter 27:67,"[38.89, 80.014, 183.689, 89.821]","[0.075092, 0.111955, 0.35468, 0.125676]"
727,712,4,nullified by idol worship 23:78-92,nullified by idol worship 23:78-92,"[38.89, 89.821, 183.689, 99.627]","[0.075092, 0.125676, 0.35468, 0.139398]"
727,712,4,Believers,Believers,"[38.89, 99.627, 183.689, 109.434]","[0.075092, 0.139398, 0.35468, 0.153119]"
727,712,5,15:99; 26:24; 45:20; 74:47,15:99; 26:24; 45:20; 74:47,"[188.299, 104.301, 292.889, 114.068]","[0.363582, 0.145937, 0.565532, 0.159603]"
727,712,5,Charity,Charity,"[188.299, 114.068, 292.889, 123.835]","[0.363582, 0.159603, 0.565532, 0.173269]"
727,712,6,"characteristics of 3:171-173; 8:2-4,-","characteristics of 3:171-173; 8:2-4,-","[39.25, 111.401, 180.549, 121.535]","[0.075787, 0.155871, 0.348617, 0.170051]"
727,712,6,74; 9:111-112; 13:20-22; 23:1-11;,74; 9:111-112; 13:20-22; 23:1-11;,"[39.25, 121.535, 180.549, 131.67]","[0.075787, 0.170051, 0.348617, 0.184231]"
727,712,6,"25:63-76; 32:15-16; 39:17-18,22-23;","25:63-76; 32:15-16; 39:17-18,22-23;","[39.25, 131.67, 180.549, 141.804]","[0.075787, 0.184231, 0.348617, 0.198411]"
727,712,6,42:36-40; 70:22-35,42:36-40; 70:22-35,"[39.25, 141.804, 180.549, 151.939]","[0.075787, 0.198411, 0.348617, 0.212591]"
727,712,6,"victorious 2:246-251; 3:139,160;","victorious 2:246-251; 3:139,160;","[39.25, 151.939, 180.549, 162.073]","[0.075787, 0.212591, 0.348617, 0.226771]"
727,712,6,7:59-64; 37:170-173; 40:51; 41:30-,7:59-64; 37:170-173; 40:51; 41:30-,"[39.25, 162.073, 180.549, 172.208]","[0.075787, 0.226771, 0.348617, 0.240951]"
727,712,6,32; 47:35,32; 47:35,"[39.25, 172.208, 180.549, 182.342]","[0.075787, 0.240951, 0.348617, 0.255131]"
727,712,6,Big bang theory 21:30,Big bang theory 21:30,"[39.25, 182.342, 180.549, 192.476]","[0.075787, 0.255131, 0.348617, 0.269311]"
727,712,6,"Birds 2:260; 3:49; 5:110; 6:38; 12:36,","Birds 2:260; 3:49; 5:110; 6:38; 12:36,","[39.25, 192.476, 180.549, 202.611]","[0.075787, 0.269311, 0.348617, 0.283491]"
727,712,6,41; 16:79; 21:79; 24:41; 27:16- 26;,41; 16:79; 21:79; 24:41; 27:16- 26;,"[39.25, 202.611, 180.549, 212.745]","[0.075787, 0.283491, 0.348617, 0.297671]"
727,712,6,34:10; 38:19; 56:21; 67:19,34:10; 38:19; 56:21; 67:19,"[39.25, 212.745, 180.549, 222.88]","[0.075787, 0.297671, 0.348617, 0.311851]"
727,712,6,Birth 3:36; 19:23; 31:14; 35:11; 41:47;,Birth 3:36; 19:23; 31:14; 35:11; 41:47;,"[39.25, 222.88, 180.549, 233.014]","[0.075787, 0.311851, 0.348617, 0.326031]"
727,712,6,46:15; 65:4-6; 90:3,46:15; 65:4-6; 90:3,"[39.25, 233.014, 180.549, 243.149]","[0.075787, 0.326031, 0.348617, 0.340211]"
727,712,6,birth name must be kept 33:4-5,birth name must be kept 33:4-5,"[39.25, 243.149, 180.549, 253.283]","[0.075787, 0.340211, 0.348617, 0.354391]"
727,712,6,"Blasphemies 4:48,112; 5:17-18,72","Blasphemies 4:48,112; 5:17-18,72","[39.25, 253.283, 180.549, 263.418]","[0.075787, 0.354391, 0.348617, 0.368571]"
727,712,6,-73; 6:138; 9:37; 17:40; 19:88-89;,-73; 6:138; 9:37; 17:40; 19:88-89;,"[39.25, 263.418, 180.549, 273.552]","[0.075787, 0.368571, 0.348617, 0.382751]"
727,712,6,"25:4,21; 33:58; 37:149-161; 56:46;","25:4,21; 33:58; 37:149-161; 56:46;","[39.25, 273.552, 180.549, 283.686]","[0.075787, 0.382751, 0.348617, 0.396931]"
727,712,6,72:3-5,72:3-5,"[39.25, 283.686, 180.549, 293.821]","[0.075787, 0.396931, 0.348617, 0.411111]"
727,712,6,"Blessings, uncountable 2:212; 14:34;","Blessings, uncountable 2:212; 14:34;","[39.25, 293.821, 180.549, 303.955]","[0.075787, 0.411111, 0.348617, 0.425291]"
727,712,6,16:18,16:18,"[39.25, 303.955, 180.549, 314.09]","[0.075787, 0.425291, 0.348617, 0.439471]"
727,712,6,"Blindness 2:18,171; 3:49; 5:71,110;","Blindness 2:18,171; 3:49; 5:71,110;","[39.25, 314.09, 180.549, 324.224]","[0.075787, 0.439471, 0.348617, 0.453651]"
727,712,6,"6:50,104; 7:64; 10:43; 11:24; 13:16,","6:50,104; 7:64; 10:43; 11:24; 13:16,","[39.25, 324.224, 180.549, 334.359]","[0.075787, 0.453651, 0.348617, 0.467831]"
727,712,6,"19; 17:72,97; 20:124,125; 22:46;","19; 17:72,97; 20:124,125; 22:46;","[39.25, 334.359, 180.549, 344.493]","[0.075787, 0.467831, 0.348617, 0.482011]"
727,712,6,24:61; 25:73; 27:81; 30:53; 35:19;,24:61; 25:73; 27:81; 30:53; 35:19;,"[39.25, 344.493, 180.549, 354.627]","[0.075787, 0.482011, 0.348617, 0.496191]"
727,712,6,"40:58; 41:17,44; 43:40; 47:23;","40:58; 41:17,44; 43:40; 47:23;","[39.25, 354.627, 180.549, 364.762]","[0.075787, 0.496191, 0.348617, 0.510371]"
727,712,6,48:17; 54:37; 80:2,48:17; 54:37; 80:2,"[39.25, 364.762, 180.549, 374.896]","[0.075787, 0.510371, 0.348617, 0.524551]"
727,712,6,"Blood, prohibited as food 2:173; 5:3;","Blood, prohibited as food 2:173; 5:3;","[39.25, 374.896, 180.549, 385.031]","[0.075787, 0.524551, 0.348617, 0.538731]"
727,712,6,6:145; 16:115,6:145; 16:115,"[39.25, 385.031, 180.549, 395.165]","[0.075787, 0.538731, 0.348617, 0.552911]"
727,712,6,Boasting 4:36; 31:18; 57:20; 90:6,Boasting 4:36; 31:18; 57:20; 90:6,"[39.25, 395.165, 180.549, 405.3]","[0.075787, 0.552911, 0.348617, 0.567091]"
727,712,6,"Bodies 2:247; 7:20,22,26,27; 10:92;","Bodies 2:247; 7:20,22,26,27; 10:92;","[39.25, 405.3, 180.549, 415.434]","[0.075787, 0.567091, 0.348617, 0.581271]"
727,712,7,"attribute of believers 2:3,177; 3:17,","attribute of believers 2:3,177; 3:17,","[188.49, 125.551, 329.84, 135.294]","[0.363951, 0.17567, 0.63688, 0.189302]"
727,712,7,134; 22:35; 23:60; 28:54; 32:16;,134; 22:35; 23:60; 28:54; 32:16;,"[188.49, 135.294, 329.84, 145.037]","[0.363951, 0.189302, 0.63688, 0.202934]"
727,712,7,"35:29; 42:38; 51:19; 57:10,18;","35:29; 42:38; 51:19; 57:10,18;","[188.49, 145.037, 329.84, 154.78]","[0.363951, 0.202934, 0.63688, 0.216566]"
727,712,7,"70:24; 92:5,18","70:24; 92:5,18","[188.49, 154.78, 329.84, 164.523]","[0.363951, 0.216566, 0.63688, 0.230199]"
727,712,7,"be charitable 2:195,267; 5:45;","be charitable 2:195,267; 5:45;","[188.49, 164.523, 329.84, 174.266]","[0.363951, 0.230199, 0.63688, 0.243831]"
727,712,7,33:35; 57:18; 63:10; 64:16; 108:2,33:35; 57:18; 63:10; 64:16; 108:2,"[188.49, 174.266, 329.84, 184.009]","[0.363951, 0.243831, 0.63688, 0.257463]"
727,712,7,to attain God’s mercy 7:156,to attain God’s mercy 7:156,"[188.49, 184.009, 329.84, 193.752]","[0.363951, 0.257463, 0.63688, 0.271096]"
727,712,7,consulting w/ messenger 58:12-13,consulting w/ messenger 58:12-13,"[188.49, 193.752, 329.84, 203.495]","[0.363951, 0.271096, 0.63688, 0.284728]"
727,712,7,"disbelievers and 3:188; 4:39; 9:54,","disbelievers and 3:188; 4:39; 9:54,","[188.49, 203.495, 329.84, 213.238]","[0.363951, 0.284728, 0.63688, 0.29836]"
727,712,7,"58, 67,79,98; 36:47; 41:7; 53:34;","58, 67,79,98; 36:47; 41:7; 53:34;","[188.49, 213.238, 329.84, 222.981]","[0.363951, 0.29836, 0.63688, 0.311993]"
727,712,7,63:7; 68:12; 107:7,63:7; 68:12; 107:7,"[188.49, 222.981, 329.84, 232.724]","[0.363951, 0.311993, 0.63688, 0.325625]"
727,712,7,"distribution of 2:215,273; 8:41;","distribution of 2:215,273; 8:41;","[188.49, 232.724, 329.84, 242.467]","[0.363951, 0.325625, 0.63688, 0.339257]"
727,712,7,9:60; 17:26; 24:22; 30:38; 59:7; 76:8;,9:60; 17:26; 24:22; 30:38; 59:7; 76:8;,"[188.49, 242.467, 329.84, 252.21]","[0.363951, 0.339257, 0.63688, 0.352889]"
727,712,7,90:12-15,90:12-15,"[188.49, 252.21, 329.84, 261.953]","[0.363951, 0.352889, 0.63688, 0.366522]"
727,712,7,excessive 17:29; 47:37,excessive 17:29; 47:37,"[188.49, 261.953, 329.84, 271.696]","[0.363951, 0.366522, 0.63688, 0.380154]"
727,712,7,expiation 2:196,expiation 2:196,"[188.49, 271.696, 329.84, 281.439]","[0.363951, 0.380154, 0.63688, 0.393786]"
727,712,7,give on day of harvest 6:141,give on day of harvest 6:141,"[188.49, 281.439, 329.84, 291.182]","[0.363951, 0.393786, 0.63688, 0.407419]"
727,712,7,giving up debt 2:280,giving up debt 2:280,"[188.49, 291.182, 329.84, 300.925]","[0.363951, 0.407419, 0.63688, 0.421051]"
727,712,7,importance of 2:270-274; 3:92;,importance of 2:270-274; 3:92;,"[188.49, 300.925, 329.84, 310.668]","[0.363951, 0.421051, 0.63688, 0.434683]"
727,712,7,"7:156; 9:99,103; 16:75; 24:56; 57:7","7:156; 9:99,103; 16:75; 24:56; 57:7","[188.49, 310.668, 329.84, 320.411]","[0.363951, 0.434683, 0.63688, 0.448316]"
727,712,7,"observe zakat 2:43,83,110; 4:77,","observe zakat 2:43,83,110; 4:77,","[188.49, 320.411, 329.84, 330.154]","[0.363951, 0.448316, 0.63688, 0.461948]"
727,712,7,"162; 5:12; 9:71; 22:41,78; 23:4;","162; 5:12; 9:71; 22:41,78; 23:4;","[188.49, 330.154, 329.84, 339.897]","[0.363951, 0.461948, 0.63688, 0.47558]"
727,712,7,"24:37,56; 27:3; 31:4; 33:33; 58:13;","24:37,56; 27:3; 31:4; 33:33; 58:13;","[188.49, 339.897, 329.84, 349.64]","[0.363951, 0.47558, 0.63688, 0.489213]"
727,712,7,73:20; 98:5,73:20; 98:5,"[188.49, 349.64, 329.84, 359.383]","[0.363951, 0.489213, 0.63688, 0.502845]"
727,712,7,origin of 21:72-73,origin of 21:72-73,"[188.49, 359.383, 329.84, 369.126]","[0.363951, 0.502845, 0.63688, 0.516477]"
727,712,7,"repaid & augmented 2:272,276;","repaid & augmented 2:272,276;","[188.49, 369.126, 329.84, 378.869]","[0.363951, 0.516477, 0.63688, 0.530109]"
727,712,7,30:39; 34:39,30:39; 34:39,"[188.49, 378.869, 329.84, 388.612]","[0.363951, 0.530109, 0.63688, 0.543742]"
727,712,7,secret is better 2:270-271,secret is better 2:270-271,"[188.49, 388.612, 329.84, 398.355]","[0.363951, 0.543742, 0.63688, 0.557374]"
727,712,7,unacceptable 2:262-264; 9:54,unacceptable 2:262-264; 9:54,"[188.49, 398.355, 329.84, 408.098]","[0.363951, 0.557374, 0.63688, 0.571006]"
727,712,7,"what to give 2:219,254,267","what to give 2:219,254,267","[188.49, 408.098, 329.84, 417.841]","[0.363951, 0.571006, 0.63688, 0.584639]"
727,712,7,Chastity,Chastity,"[188.49, 417.841, 329.84, 427.584]","[0.363951, 0.584639, 0.63688, 0.598271]"
727,712,8,"alliances & friendships 5:51,57,82","alliances & friendships 5:51,57,82","[335.99, 276.152, 476.24, 286.019]","[0.648754, 0.386389, 0.91956, 0.400194]"
727,712,8,"believers among 2:62; 3:113-115,","believers among 2:62; 3:113-115,","[335.99, 286.019, 476.24, 295.886]","[0.648754, 0.400194, 0.91956, 0.414]"
727,712,8,"199; 5:65-66,69,82-85; 13:36; 57:27;","199; 5:65-66,69,82-85; 13:36; 57:27;","[335.99, 295.886, 476.24, 305.752]","[0.648754, 0.414, 0.91956, 0.427805]"
727,712,8,61:14,61:14,"[335.99, 305.752, 476.24, 315.619]","[0.648754, 0.427805, 0.91956, 0.44161]"
727,712,8,covenant with 3:187; 5:14,covenant with 3:187; 5:14,"[335.99, 315.619, 476.24, 325.486]","[0.648754, 0.44161, 0.91956, 0.455416]"
727,712,8,exalted over disbelievers 3:55,exalted over disbelievers 3:55,"[335.99, 325.486, 476.24, 335.352]","[0.648754, 0.455416, 0.91956, 0.469221]"
727,712,8,"false doctrines 2:111,135,140; 3:67;","false doctrines 2:111,135,140; 3:67;","[335.99, 335.352, 476.24, 345.219]","[0.648754, 0.469221, 0.91956, 0.483027]"
727,712,8,"4:171; 5:17-18,116; 9:30; 18:4;","4:171; 5:17-18,116; 9:30; 18:4;","[335.99, 345.219, 476.24, 355.086]","[0.648754, 0.483027, 0.91956, 0.496832]"
727,712,8,23:91; 72:3,23:91; 72:3,"[335.99, 355.086, 476.24, 364.953]","[0.648754, 0.496832, 0.91956, 0.510637]"
727,712,8,marriage with 5:5,marriage with 5:5,"[335.99, 364.953, 476.24, 374.819]","[0.648754, 0.510637, 0.91956, 0.524443]"
727,712,8,Quran for 7:157; 13:36,Quran for 7:157; 13:36,"[335.99, 374.819, 476.24, 384.686]","[0.648754, 0.524443, 0.91956, 0.538248]"
727,712,8,"rejection among 2:111,120,135","rejection among 2:111,120,135","[335.99, 384.686, 476.24, 394.553]","[0.648754, 0.538248, 0.91956, 0.552054]"
